"";"ED";"ES"
"Zaedyus pichiy";0,000105716139865454;0,00012476185097174
"Cabassous unicinctus";0,000126656062524579;6,10519970432833e-05
"Cabassous centralis";0,000142446978604147;0,000213465164793917
"Cabassous chacoensis";9,87321921641356e-05;0,000112730709045434
"Cabassous tatouay";0,000160624662324208;0,000262301786824457
"Priodontes maximus";0,000440455219349889;0,000931854911073763
"Tolypeutes matacus";8,7442963267398e-05;1,71621239387583e-05
"Tolypeutes tricinctus";9,69123890896622e-05;5,94334732695284e-05
"Bradypus pygmaeus";0,000127166838953465;0,000213633231207697
"Bradypus torquatus";0,000150412975759438;0,000391217511651878
"Bradypus tridactylus";0,000133826138687619;6,05148689753641e-05
"Bradypus variegatus";0,000128402741427452;0,000126993544169129
"Choloepus didactylus";0,000111404387658033;6,48488686723816e-05
"Choloepus hoffmanni";0,000122144123902539;5,82319744338406e-05
"Cyclopes didactylus";7,19469989403573e-05;0,000100566958132824
"Myrmecophaga tridactyla";0,000379230196945743;0,000203553047768459
"Tamandua mexicana";0,000119363529630496;3,85926285577176e-05
"Tamandua tetradactyla";0,000121656280514181;0,000118560905977271
"Anathana ellioti";6,10243673700004e-05;2,012936810857e-06
"Dendrogale melanura";5,50195479374591e-05;7,95075354665144e-08
"Dendrogale murina";5,45673016518922e-05;1,16379887512403e-10
"Tupaia moellendorffi";5,95342503385064e-05;1,48607860982972e-05
"Tupaia gracilis";5,96780123078351e-05;5,76658145506198e-05
"Tupaia tana";6,13342140586928e-05;1,80488397303943e-05
"Tupaia splendidula";6,10243673700004e-05;2,012936810857e-06
"Tupaia picta";6,09821216821764e-05;8,80643883821194e-06
"Tupaia palawanensis";6,14460272955519e-05;6,79102425336153e-06
"Tupaia nicobarica";6,1934784524059e-05;1,48813523430521e-05
"Tupaia montana";6,22497802803708e-05;1,70926500495397e-05
"Tupaia belangeri";5,92142138148846e-05;4,01085752082939e-09
"Tupaia javanica";6,1070393309536e-05;7,74762797909623e-06
"Tupaia minor";5,88782794287172e-05;1,68894623299801e-05
"Tupaia glis";6,14283281253164e-05;4,45200452547885e-06
"Tupaia dorsalis";6,66561710733927e-05;1,71111962370914e-05
"Tupaia chrysogaster";6,10839540490567e-05;5,09860414501808e-05
"Tupaia longipes";6,14460272955519e-05;6,79102425336153e-06
"Urogale everetti";6,47854956678891e-05;2,94350826721967e-06
"Ptilocercus lowii";5,5079203906254e-05;2,37661186051709e-06
"Cynocephalus volans";7,85489464733063e-05;3,31455944717113e-07
"Galeopterus variegates";0,000126710725644174;0,00042124829216116
"Allocebus trichotis";5,77770985962859e-05;1,51253424025452e-05
"Cheirogaleus crossleyi";5,90117380401247e-05;9,4457037196141e-07
"Cheirogaleus major";7,97659511084884e-05;4,59449536961801e-05
"Cheirogaleus medius";6,47634810214428e-05;2,70442411974952e-05
"Cheirogaleus minusculus";5,90117380401247e-05;9,4457037196141e-07
"Cheirogaleus ravus";5,90117380401247e-05;1,88914074392282e-06
"Cheirogaleus sibreei";5,90117380401247e-05;3,77828148784564e-06
"Cheirogaleus adipicaudatus";5,90117380401247e-05;7,55656297569128e-06
"Microcebus murinus";6,09972586020821e-05;3,13960229643758e-05
"Microcebus tavaratra";5,70947485776018e-05;1,48773119272359e-05
"Microcebus sambiranensis";5,59992113816148e-05;8,3482491030311e-06
"Microcebus rufus";5,49678852043154e-05;5,38291756674645e-08
"Microcebus griseorufus";5,87463484932048e-05;1,75868126688701e-05
"Microcebus berthae";5,57174756827117e-05;4,49598394306151e-06
"Microcebus myoxinus";5,51085706923549e-05;8,54195295389673e-09
"Microcebus ravelobensis";5,49145177976362e-05;1,55631886290695e-08
"Mirza coquereli";7,32999094788137e-05;0,000191293142337427
"Phaner electromontis";7,738069850901e-05;1,13784387813152e-05
"Phaner furcifer";7,27714618856201e-05;1,8566298996819e-07
"Phaner pallescens";7,738069850901e-05;2,27568775626304e-05
"Phaner parienti";7,738069850901e-05;4,55137551252607e-05
"Eulemur albocollaris";0,000121758506178177;5,06391790969078e-05
"Eulemur sanfordi";0,000121328971970619;5,02096448893506e-05
"Eulemur rufus";0,000121328971970619;5,02096448893506e-05
"Eulemur rubriventer";9,52810001340313e-05;2,69097791076182e-05
"Eulemur mongoz";0,00010103829679595;5,57785723240928e-05
"Eulemur macaco";0,000101879591565649;6,03208480238722e-05
"Eulemur fulvus";0,000125696174909016;0,000203338118851947
"Eulemur coronatus";9,18088586262247e-05;1,83963285400641e-05
"Eulemur cinereiceps";0,000150163074357585;0,000414394996546502
"Eulemur albifrons";0,000126639430643247;9,57095664853479e-05
"Eulemur collaris";0,000144771715308402;0,000371096228403486
"Hapalemur alaotrensis";0,0001100265763389;0,000114660052280978
"Hapalemur occidentalis";7,99765708340273e-05;6,1439194750219e-06
"Hapalemur griseus";9,52810001340313e-05;5,38195582152363e-05
"Hapalemur aureus";0,000110139415244888;0,000195063347678363
"Lemur catta";0,000112010670172423;2,91569392780924e-05
"Prolemur simus";0,00011754383964872;0,000217522730594238
"Varecia rubra";0,000152679359362153;0,000222760452374277
"Varecia variegata";0,000133826138687619;6,05148689753641e-05
"Lepilemur leucopus";8,05405806764196e-05;1,55471437827942e-06
"Lepilemur septentrionalis";7,99765708340273e-05;6,1439194750219e-06
"Lepilemur ruficaudatus";8,2056151588367e-05;8,68097685819185e-07
"Lepilemur microdon";8,17671439589734e-05;6,31990578932142e-06
"Lepilemur edwardsi";8,2056151588367e-05;8,68097685819185e-07
"Lepilemur dorsalis";7,30139034840178e-05;4,91837127212376e-08
"Lepilemur ankaranensis";8,48661285102751e-05;5,55582518924279e-05
"Lepilemur mustelinus";9,05483508520443e-05;0,000101475528889928
"Avahi laniger";8,17671439589734e-05;1,26398115786428e-05
"Avahi occidentalis";7,73665888899014e-05;4,32822601832581e-07
"Avahi unicolor";0,000102919339976918;0,000107593186732388
"Indri indri";0,000131046557959834;1,22977343743392e-05
"Propithecus edwardsi";0,000150741173522383;0,000207692175205838
"Propithecus verreauxi";0,000128977516040578;0,000112924257290129
"Propithecus perrieri";0,000130391700000145;6,90350863707624e-05
"Propithecus deckenii";0,000113029505687817;6,61365812041864e-06
"Propithecus coquereli";0,00012601707299424;7,87790078131052e-05
"Propithecus tattersalli";0,000117933142553426;2,74470695068267e-05
"Propithecus diadema";0,000145505770309552;0,000353392000550161
"Daubentonia madagascariensis";0,000105298059254302;4,78180348795114e-08
"Arctocebus aureus";6,20693161847158e-05;7,16627152439219e-06
"Arctocebus calabarensis";6,26793856190185e-05;4,07444714272285e-06
"Loris lydekkerianus";6,52407433977637e-05;3,24234648351014e-05
"Loris tardigradus";6,25193118095599e-05;1,43319021765518e-05
"Nycticebus coucang";8,00841064168881e-05;1,57523752519562e-05
"Nycticebus pygmaeus";8,17671439589734e-05;2,52796231572857e-05
"Nycticebus bengalensis";0,000120917756804418;0,000406463342698609
"Perodicticus potto";9,09360332823739e-05;5,68198236136779e-05
"Pseudopotto martini";9,08815789555988e-05;0,000103663805092054
"Euoticus elegantulus";6,06613014971945e-05;5,89320070153714e-07
"Euoticus pallidus";6,23479873806133e-05;6,7419978172207e-06
"Galago gabonensis";5,95758000395997e-05;8,04391755602794e-07
"Galago thomasi";6,17187303368118e-05;1,66185534966605e-05
"Galago senegalensis";6,25193118095599e-05;1,43319021765518e-05
"Galago rondoensis";5,95758000395997e-05;8,04391755602794e-07
"Galago nyasae";5,95758000395997e-05;1,60878351120559e-06
"Galago orinus";5,95758000395997e-05;3,21756702241117e-06
"Galago zanzibaricus";6,1762890972729e-05;1,76128776764239e-05
"Galago matschiei";6,26793856190185e-05;4,07444714272285e-06
"Galago granti";5,95758000395997e-05;6,43513404482235e-06
"Galago alleni";5,87951640283117e-05;7,358446991966e-06
"Galago cameronensis";5,95758000395997e-05;1,28702680896447e-05
"Galago gallarum";5,96418344253517e-05;1,34149613718619e-07
"Galago moholi";6,10243673700004e-05;4,025873621714e-06
"Galago demidoff";6,03622310136653e-05;1,93807346056287e-05
"Otolemur monteiri";0,000110139415244888;0,000195063347678363
"Otolemur garnettii";8,62718231535401e-05;5,03886025888748e-05
"Otolemur crassicaudatus";8,31614233920439e-05;5,21961872993096e-08
"Saguinus niger";7,54525884398753e-05;1,65801170489861e-06
"Saguinus midas";8,10671930776779e-05;2,3249759982205e-05
"Saguinus mystax";0,000102409978084505;0,000184098931350125
"Saguinus pileatus";7,54525884398753e-05;1,65801170489861e-06
"Saguinus nigricollis";7,59581105501706e-05;2,65281872783777e-05
"Saguinus bicolor";8,02391144502529e-05;5,0683304759804e-05
"Saguinus fuscicollis";8,69985036611012e-05;9,79306500975894e-05
"Saguinus leucopus";7,66964757840981e-05;2,34201630205536e-05
"Saguinus tripartitus";8,50865210585851e-05;0,000181702557559501
"Saguinus geoffroyi";9,16521870037824e-05;0,0001861402544486
"Saguinus oedipus";8,85005792887334e-05;0,000177937721679228
"Saguinus martinsi";7,54525884398753e-05;3,31602340979722e-06
"Saguinus labiatus";8,62270399996794e-05;4,65880244927558e-05
"Saguinus inustus";8,93014813830653e-05;9,89992284818775e-05
"Saguinus imperator";7,27714618856201e-05;1,8566298996819e-07
"Saguinus graellsi";7,54525884398753e-05;6,63204681959443e-06
"Saguinus melanoleucus";7,54525884398753e-05;1,32640936391889e-05
"Callimico goeldii";8,18929098816529e-05;2,63422163697396e-05
"Callithrix flaviceps";6,22851715417695e-05;9,2592894244815e-07
"Callithrix kuhlii";6,22851715417695e-05;9,2592894244815e-07
"Callithrix geoffroyi";6,22851715417695e-05;1,8518578848963e-06
"Callithrix aurita";6,22851715417695e-05;3,7037157697926e-06
"Callithrix penicillata";6,22851715417695e-05;7,4074315395852e-06
"Callithrix jacchus";6,23261851508903e-05;1,5143858294997e-05
"Callithrix nigriceps";7,5358974430136e-05;4,7850244508161e-05
"Callithrix intermedia";6,16795749124784e-05;1,20007978661582e-07
"Callithrix leucippe";6,16795749124784e-05;1,20007978661582e-07
"Callithrix manicorensis";6,16795749124784e-05;2,40015957323163e-07
"Callithrix marcai";6,16795749124784e-05;4,80031914646326e-07
"Callithrix melanura";6,16795749124784e-05;9,60063829292653e-07
"Callithrix humeralifera";8,69702921201549e-05;0,000183537674272738
"Callithrix saterei";7,87863901515928e-05;4,80939188865073e-05
"Callithrix mauesi";8,34461747037664e-05;0,000178781366442031
"Callithrix emiliae";6,36973258308375e-05;2,49204475211588e-05
"Callithrix chrysoleuca";6,16795749124784e-05;1,92012765858531e-06
"Callithrix argentata";7,66964757840981e-05;2,34201630205536e-05
"Callithrix acariensis";6,16795749124784e-05;3,84025531717061e-06
"Callithrix pygmaea";6,09897858319287e-05;7,25381172261002e-06
"Callithrix humilis";6,16795749124784e-05;7,68051063434122e-06
"Leontopithecus rosalia";8,49722503691146e-05;9,10294804930687e-05
"Leontopithecus chrysopygus";8,2056151588367e-05;1,73619537163837e-06
"Leontopithecus chrysomelas";8,68605166840462e-05;9,26919654455085e-05
"Leontopithecus caissara";8,51563500985477e-05;2,37210775205776e-05
"Cebus apella";0,000105298059254302;4,78180348795114e-08
"Cebus capucinus";0,000128453196973656;0,00017525958301688
"Cebus kaapori";0,000101157080180291;2,93868068882985e-06
"Cebus nigritus";0,000114690739853694;2,49710923990881e-05
"Cebus olivaceus";0,000130209709092172;0,000171431955787645
"Cebus xanthosternos";0,000114690739853694;2,49710923990881e-05
"Cebus albifrons";0,000127794980323892;0,000187356034300807
"Cebus libidinosus";0,000114690739853694;4,99421847981762e-05
"Saimiri boliviensis";9,33923052180448e-05;9,11017271576505e-05
"Saimiri oerstedii";6,48630583991851e-05;0,000103940599560559
"Saimiri sciureus";8,75099518115596e-05;9,83005903107503e-05
"Saimiri ustus";7,86137848143395e-05;2,38978537275145e-07
"Saimiri vanzolinii";9,0003852165804e-05;9,98296761889234e-05
"Ateles paniscus";0,000203124276318528;0,000409889726130469
"Ateles geoffroyi";0,000143340285232407;0,000140475853823957
"Ateles hybridus";0,000120612784196538;0,00010123566912223
"Ateles fusciceps";0,000150766086185633;5,82227957415596e-05
"Ateles marginatus";0,000117143120526792;3,12826655037394e-05
"Ateles chamek";0,000117143120526792;3,12826655037394e-05
"Ateles belzebuth";0,000111819356501552;7,09267218214996e-06
"Brachyteles hypoxanthus";0,000189170185644559;8,61037041989071e-05
"Brachyteles arachnoides";0,000189170185644559;8,61037041989071e-05
"Lagothrix lagotricha";0,000113815549637542;2,35287435558865e-05
"Lagothrix lugens";5,46284425471109e-05;1,91115944274224e-07
"Lagothrix poeppigii";5,6262894721483e-05;2,94669427469162e-06
"Lagothrix cana";5,78354704233279e-05;2,40811198368753e-05
"Oreonax flavicauda";0,000196618122443643;0,00042082914898251
"Alouatta seniculus";0,000189731896610044;0,000729479711550856
"Alouatta guariba";0,000125802476595098;0,000129026039131453
"Alouatta belzebul";0,000118442003383736;5,06178345611148e-05
"Alouatta caraya";0,00014023222238041;9,35627304653869e-05
"Alouatta coibensis";0,000116643198913339;9,33666260226726e-05
"Alouatta macconnelli";0,000116643198913339;9,33666260226726e-05
"Alouatta nigerrima";0,000116643198913339;0,000186733252045345
"Alouatta palliata";0,000163823222000875;0,000385851868845955
"Alouatta sara";0,000159189445365581;0,000216140447049035
"Alouatta pigra";0,000126896977638643;9,99882707728944e-05
"Aotus nigriceps";0,00010109298986568;6,08146557490938e-05
"Aotus miconax";7,73665888899014e-05;4,32822601832581e-07
"Aotus azarae";9,31209548275718e-05;5,43015268248063e-05
"Aotus vociferans";9,49747625567476e-05;0,000101799961461868
"Aotus lemurinus";9,49747625567476e-05;0,000101799961461868
"Aotus nancymaae";0,000101128664263921;0,000198556856402193
"Aotus trivirgatus";8,17697411320139e-05;1,26398115786428e-05
"Aotus hershkovitzi";7,73665888899014e-05;8,65645203665161e-07
"Callicebus ornatus";0,000107001856316603;0,000111850271205693
"Callicebus caligatus";7,92663483928697e-05;1,66682698676168e-06
"Callicebus baptista";8,12827531717078e-05;6,2992982226106e-06
"Callicebus brunneus";7,92663483928697e-05;1,66682698676168e-06
"Callicebus bernhardi";8,94434486570012e-05;1,53768393848932e-05
"Callicebus coimbrai";8,12827531717078e-05;6,2992982226106e-06
"Callicebus barbarabrownae";8,12827531717078e-05;1,25985964452212e-05
"Callicebus stephennashi";9,21008959069649e-05;9,6041478021188e-05
"Callicebus cinerascens";7,92663483928697e-05;3,33365397352337e-06
"Callicebus pallescens";7,73665888899014e-05;1,73129040733032e-06
"Callicebus olallae";7,92663483928697e-05;6,66730794704673e-06
"Callicebus oenanthe";7,92663483928697e-05;1,33346158940935e-05
"Callicebus nigrifrons";8,12827531717078e-05;2,51971928904424e-05
"Callicebus dubius";7,92663483928697e-05;2,66692317881869e-05
"Callicebus hoffmannsi";7,92663483928697e-05;5,33384635763739e-05
"Callicebus personatus";8,79697600848589e-05;3,36154944340465e-05
"Callicebus donacophilus";8,41993576725875e-05;5,29872173847678e-05
"Callicebus discolor";8,55442033525617e-05;5,82790898237588e-05
"Callicebus melanochir";0,000103948104581669;7,11451491053407e-05
"Callicebus modestus";7,92663483928697e-05;0,000106676927152748
"Callicebus cupreus";9,13543914574107e-05;0,000102950121207267
"Callicebus moloch";0,000109371695232519;0,000210424285199724
"Callicebus regulus";8,12827531717078e-05;5,03943857808848e-05
"Callicebus torquatus";0,000100743240918253;6,02970185694828e-05
"Callicebus purinus";8,12827531717078e-05;0,00010078877156177
"Callicebus lugens";8,12827531717078e-05;0,000201577543123539
"Callicebus lucifer";8,31614233920439e-05;1,04392374598619e-07
"Callicebus medemi";9,70771950087747e-05;0,000137296991510066
"Cacajao calvus";0,000120708316739711;8,23777912992383e-05
"Cacajao melanocephalus";0,000158543604882663;0,000218972981489499
"Chiropotes chiropotes";0,000111619795002527;1,41705835633169e-05
"Chiropotes albinasus";0,000112010670172423;2,91569392780924e-05
"Chiropotes utahickae";0,000111619795002527;1,41705835633169e-05
"Chiropotes israelita";0,000111619795002527;2,83411671266339e-05
"Chiropotes satanas";0,000101156747638765;1,46934034441493e-06
"Pithecia pithecia";0,000103948104581669;7,11451491053407e-05
"Pithecia irrorata";0,000131873706454858;0,000112359749269317
"Pithecia albicans";0,000124433463008283;0,000333943449677263
"Pithecia aequatorialis";0,000121712178369918;5,61883343905647e-05
"Pithecia monachus";0,00010226824765203;0,000109528599536805
"Allenopithecus nigroviridis";0,000122166971233189;0,000116453667612176
"Macaca leonina";0,000116355457712492;1,99587841952156e-05
"Macaca maura";0,000154771838102426;0,000201602110035227
"Macaca mulatta";0,000128100898375364;0,000198024674372622
"Macaca nemestrina";0,000116195501236261;0,000188221431537048
"Macaca nigra";0,000118442003383736;5,06178345611148e-05
"Macaca nigrescens";0,000116355457712492;1,99587841952156e-05
"Macaca ochreata";0,000130209709092172;0,000171431955787645
"Macaca radiata";0,000130661040725074;0,000196200368602457
"Macaca arctoides";0,000111819356501552;7,09267218214996e-06
"Macaca hecki";0,000116355457712492;3,99175683904311e-05
"Macaca pagensis";0,000133204327436892;0,000226285226362189
"Macaca fascicularis";0,000121201870813755;0,000211637059853396
"Macaca cyclopis";0,000117141654110551;1,56413327518697e-05
"Macaca assamensis";0,000174489195335519;7,80743896579946e-05
"Macaca siberu";0,000116355457712492;7,98351367808622e-05
"Macaca silenus";0,000122138983274787;2,91159872169203e-05
"Macaca tonkeana";0,000146741411737781;5,21857840697812e-05
"Macaca thibetana";0,000174489195335519;7,80743896579946e-05
"Macaca sylvanus";0,000126896977638643;9,99882707728944e-05
"Macaca sinica";0,000154917676943345;0,000208723093202806
"Macaca fuscata";0,000171790799539151;0,000338104097269885
"Cercocebus galeritus";0,000203124276318528;0,000409889726130469
"Cercocebus sanjei";0,000131046557959834;2,45954687486783e-05
"Cercocebus atys";0,000126313446735032;0,000104356518511279
"Cercocebus agilis";0,000131046557959834;4,91909374973567e-05
"Cercocebus chrysogaster";0,000174489195335519;0,000156148779315989
